tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,school_score,Age
415000,4,4,2649,2007,13068,Single-Family,Combination,,1,6,0,1,0,8,3,0,2,32,88,45,387,109,5,3,2008,15,1
594000,4,4,2861,1960,31363,Single-Family,Brick,Composition Shingle,1,25,5,1,4,19,2,15,10,42,55,72,696,212,7,3,2003,21,43
404755,4,4,2900,2001,8633,Single-Family,Brick,Composition Shingle,1,28,1,4,3,31,0,7,3,38,95,64,590,179,7,3,2001,21,0
365000,4,4,3155,1966,20037,Single-Family,Brick,Composition Shingle,1,16,0,2,1,16,0,7,4,36,77,54,733,223,4,3,1998,12,32
438111,4,4,3188,2003,6098,Single-Family,,Composition Shingle,1,43,7,2,1,30,5,29,36,44,72,42,567,146,3,3,2003,9,0
334000,4,4,3272,1988,9140,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,1,0,2,0,1,1,0,3,40,99,77,532,162,8,3,1998,24,10
761500,4,4,3280,1938,7309,Single-Family,Siding (Alum/Vinyl),Slate,1,63,7,9,9,38,12,33,48,45,80,75,654,217,4,3,2009,12,71
394000,4,4,3298,2005,9108,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,14,1,0,1,16,0,8,5,32,94,62,484,137,8,1,2012,8,7
675000,4,4,3315,2004,4347,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,45,7,2,4,39,4,25,18,39,62,81,671,204,5,3,2009,15,5
240800,4,4,3329,1994,13068,Single-Family,,Asphalt,1,34,5,3,3,38,2,35,8,38,78,51,591,152,6,3,1995,18,1
307000,4,4,3390,2001,5201,Single-Family,Siding (Alum/Vinyl),Asphalt,1,16,4,0,3,14,1,13,7,30,88,34,451,109,4,3,2002,12,1
522802,4,4,3535,2004,10018,Single-Family,,Shake Shingle,1,36,7,2,0,29,5,27,32,44,72,42,616,158,3,3,2004,9,0
545500,4,4,3605,1950,33541,Single-Family,Block,Composition Shingle,1,18,4,0,3,15,0,18,7,45,84,81,1135,346,8,3,2002,24,52
465000,4,4,3691,2010,8712,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,2,1,37,74,84,616,158,8,3,2010,24,0
385000,4,4,3737,2006,12632,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,2,1,1,0,6,1,4,1,35,85,39,423,119,7,3,2010,21,4
442930,4,4,3742,1997,9040,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,89,4,11,18,231,4,87,26,41,88,81,860,262,8,3,1997,24,0
550000,4,4,3750,1962,13503,Single-Family,Brick,Composition Shingle,1,55,8,8,8,81,10,55,18,45,82,80,811,247,9,3,2004,27,42
407000,4,4,3810,1954,21780,Single-Family,Brick,Composition Shingle,1,22,4,0,1,9,3,6,2,47,87,67,770,234,3,3,2013,9,59
372400,4,4,3835,1980,32670,Single-Family,Metal,Composition Shingle,1,1,0,0,0,1,0,0,0,42,89,83,799,243,9,3,1996,27,16
678000,4,4,3868,1978,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,1,0,0,0,1,0,1,1,43,95,77,573,174,8,2,2013,16,35
404816,4,4,3902,2010,10232,Single-Family,Combination,Composition Shingle,1,0,0,0,0,1,0,1,2,42,84,58,423,119,5.5,2,2010,11,0
255000,4,4,4001,1994,10890,Single-Family,,Asphalt,1,30,3,1,2,16,2,17,35,30,82,62,580,149,7,3,1997,21,3
795000,4,4,4016,2006,9870,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,0,2,2,7,1,16,3,32,91,65,676,206,8,3,2007,24,1
585000,4,4,4017,2007,5793,Single-Family,Siding (Alum/Vinyl),,1,2,0,1,0,2,0,4,4,33,89,60,489,138,8.5,2,2008,17,1
450000,4,4,4048,2002,6098,Single-Family,Combination,Composition Shingle,1,32,4,4,7,54,0,33,7,64,46,59,458,129,7,3,2013,21,11
740000,4,4,4050,2010,5501,Single-Family,Brick,Composition Shingle,1,47,8,3,3,40,5,31,18,44,71,63,664,202,6,3,2013,18,3
705000,4,4,4072,2000,8276,Single-Family,,Composition Shingle,1,7,2,1,1,4,0,3,6,36,90,71,708,182,6,3,2015,18,15
299900,4,4,4077,1998,6969,Single-Family,,Composition Shingle,1,14,1,1,2,8,2,15,13,36,88,65,600,154,8,3,2000,24,2
356400,4,4,4165,2002,10044,Single-Family,Combination,Composition Shingle,1,32,4,4,7,54,0,33,7,64,46,59,467,132,7,3,2002,21,0
499977,4,4,4216,2009,10454,Single-Family,Siding (Alum/Vinyl),,1,2,0,1,0,3,0,3,1,36,93,37,462,131,9,1,2009,9,0
650000,4,4,4273,1990,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,1,42,90,74,556,169,7,3,2007,21,17
636005,4,4,4305,2002,9679,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,40,6,4,3,40,3,12,20,41,80,71,717,218,5,3,2002,15,0
417925,4,4,4398,1999,5858,Single-Family,Combination,Other,1,60,3,6,5,45,5,67,23,51,88,71,631,219,7,3,1999,21,0
310000,4,4,4414,1988,13068,Single-Family,Metal,Asphalt,1,2,0,0,0,5,0,0,4,44,94,66,614,187,7,3,1997,21,9
343912,4,4,4418,1999,8642,Single-Family,Combination,Composition Shingle,1,5,1,1,0,5,0,6,6,69,47,53,475,134,8,3,1999,24,0
689900,4,4,4454,1988,8367,Single-Family,Metal,Asphalt,1,7,0,2,1,5,1,5,2,34,73,73,541,165,8,3,2005,24,17
540000,4,4,4472,1962,15245,Single-Family,Brick,Composition Shingle,1,20,4,2,8,33,2,40,19,37,80,86,901,275,9,3,2002,27,40
579480,4,4,4484,2005,27442,Single-Family,Combination,Composition Shingle,1,0,0,0,0,1,1,1,2,36,69,51,438,124,6,3,2005,18,0
690000,4,4,4512,1994,10357,Single-Family,Metal,Composition Shingle,1,21,4,1,5,15,1,18,10,37,97,79,974,297,8,3,2002,24,8
507500,4,4,4515,1995,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,2,45,84,81,901,275,9,3,1998,27,3
397995,4,4,4613,2002,11325,Single-Family,Siding (Alum/Vinyl),,1,4,1,0,0,1,0,5,5,29,88,73,519,147,8,1,2002,8,0
575000,4,4,4630,1981,25264,Single-Family,Siding (Alum/Vinyl),Asphalt,1,15,1,1,1,24,1,9,4,45,89,61,672,204,7,1,2002,7,21
395000,4,4,4674,2015,9100,Single-Family,Stucco,Composition Shingle,1,13,3,2,5,19,1,22,12,36,47,83,1188,362,9,3,2014,27,-1
443105,4,4,4722,2001,9147,Single-Family,,Composition Shingle,1,1,0,0,0,9,3,4,2,41,86,79,654,168,9,3,2001,27,0
600000,4,4,4729,2004,5135,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,31,1,4,5,33,0,10,3,36,61,64,557,169,7,3,2013,21,9
420000,4,4,4729,2005,8555,Single-Family,Combination,Composition Shingle,1,20,2,1,1,18,0,12,5,33,73,45,466,132,8.5,2,2008,17,3
461155,4,4,4781,2009,12632,Single-Family,Siding (Alum/Vinyl),,1,9,1,0,0,6,2,4,3,32,94,62,483,137,8,1,2009,8,0
690000,4,4,4815,2010,10890,Single-Family,Combination,Composition Shingle,1,6,1,1,1,3,2,5,3,40,88,65,555,157,7.5,2,2013,15,3
525000,4,4,4868,1989,13939,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,5,0,0,2,47,89,66,682,208,7,3,2001,21,12
713250,4,4,4910,2005,8276,Single-Family,,Composition Shingle,1,7,1,1,1,10,0,7,7,34,93,72,654,168,8.5,2,2005,17,0
470000,4,4,4975,2003,8193,Single-Family,Combination,Composition Shingle,1,18,3,1,3,18,0,14,9,33,90,39,483,137,6,3,2004,18,1
710000,4,4,5117,1999,11761,Single-Family,,composition,1,0,0,0,0,3,1,0,3,45,92,84,737,190,6,3,2008,18,9
757000,4,4,5141,2004,8712,Single-Family,,Composition Shingle,1,7,2,1,1,5,0,3,7,36,90,71,751,193,6,3,2012,18,8
540000,4,4,5172,2000,9571,Single-Family,Brick,Composition Shingle,1,1,0,2,0,2,1,0,3,40,99,77,643,196,8,3,2000,24,0
479220,4,4,5241,1996,31798,Single-Family,Stucco,Composition Shingle,1,9,1,1,1,12,1,3,6,49,82,68,892,272,8,2,1996,16,0
702325,4,4,5243,2005,19602,Single-Family,,Composition Shingle,1,11,1,3,1,14,4,7,8,33,100,83,679,174,8,3,2005,24,0
570000,4,4,5471,2010,95396,Single-Family,Combination,Composition Shingle,1,0,0,0,0,4,0,0,2,43,86,65,660,187,8,3,2010,24,0
290000,4,4,5740,1990,18730,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,54,3,6,4,33,3,33,10,36,90,50,655,199,7,3,1994,21,4
300000,4,4,5800,2002,22215,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,2,47,81,79,1799,548,6,3,2000,18,-2
575000,4,4,5920,1998,27442,Single-Family,Metal,Composition Shingle,1,5,1,2,2,5,0,15,12,44,76,78,1015,309,7,3,1998,21,0
561875,4,4,5924,2002,30056,Single-Family,Combination,Asphalt,1,0,1,0,0,2,0,2,3,33,100,73,612,173,8,3,2002,24,0
555000,4,4,5941,2004,10890,Single-Family,,Composition Shingle,1,16,1,2,4,14,1,14,9,32,90,77,776,200,7,3,2009,21,5
730000,4,4,6022,2003,9583,Single-Family,,Composition Shingle,1,16,1,2,4,14,0,14,8,34,86,71,804,207,7,3,2003,21,0
728585,4,4,6050,2004,110206,Single-Family,Combination,Composition Shingle,1,0,0,0,0,1,0,0,1,36,81,49,731,207,7,3,2004,21,0
640000,4,4,6078,2013,10454,Single-Family,Siding (Alum/Vinyl),,1,2,0,0,0,0,0,1,1,33,55,47,638,181,5,2,2013,10,0
750000,4,4,7677,2004,62726,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,0,1,36,81,49,713,202,7,3,2008,21,4
630000,4,5,2720,1980,40510,Single-Family,Brick,Composition Shingle,1,2,0,0,0,12,0,0,4,47,89,66,540,164,7,3,2004,21,24
423000,4,5,2875,2002,3049,Apartment / Condo / Townhouse,,Asphalt,1,6,0,1,0,12,0,3,1,34,87,76,446,114,6,3,2010,18,8
511275,4,5,3325,2007,11325,Single-Family,Combination,Asphalt,1,7,0,1,0,7,3,0,2,32,88,45,467,132,5,3,2007,15,0
680000,4,5,3814,2005,15245,Single-Family,Brick,Composition Shingle,1,3,0,0,0,11,1,2,5,42,77,50,819,249,6,3,2015,18,10
320890,4,5,4199,2001,6050,Single-Family,Combination,Composition Shingle,1,23,3,4,6,50,0,28,7,64,46,59,489,138,7,3,2001,21,0
740000,4,5,4687,1964,50529,Single-Family,,Composition Shingle,1,37,6,5,4,44,1,39,12,38,78,51,784,202,6,3,2015,18,51
775000,4,5,6220,2006,435600,Single-Family,Combination,,1,0,0,0,0,0,0,0,1,42,84,38,678,192,8,3,2007,24,1
256500,4,6,2696,1988,18295,Single-Family,Siding (Alum/Vinyl),,1,0,0,1,0,6,0,5,10,37,85,53,462,131,7,3,1995,21,7
540000,4,6,4418,2007,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,70,6,9,14,122,2,43,17,29,75,45,868,264,8,3,2005,24,-2
674691,4,6,7000,2002,22215,Single-Family,Combination,,1,0,0,0,0,0,0,0,1,33,100,73,749,212,8,3,2002,24,0
200000,5,1,1008,1950,7444,Single-Family,"Rock, Stone",Composition Shingle,1,44,9,2,6,32,8,26,25,49,48,52,250,76,5,3,2016,15,66
535000,5,1,1256,1960,11761,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,4,40,86,74,467,142,6,3,2006,18,46
570000,5,1,2600,1953,12196,Single-Family,Brick,Composition Shingle,1,136,21,13,20,125,5,52,41,37,52,83,729,212,9,3,2003,27,50
385545,5,1,2800,1970,8573,Single-Family,Brick,Composition Shingle,1,0,0,0,0,2,3,1,6,34,54,72,737,224,9,3,1998,27,28
750000,5,1,3084,1974,217800,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,0,0,0,0,42,94,64,737,224,8,1,2003,8,29
525000,5,1,6088,1929,22215,Single-Family,Brick,Composition Shingle,1,137,12,31,26,186,16,73,46,48,54,89,1332,462,6,3,1996,18,67
309000,5,2,1008,1959,8637,Single-Family,Brick,Composition Shingle,1,10,6,1,0,17,2,17,4,40,88,71,368,112,3,3,2002,9,43
400250,5,2,1244,1963,12196,Single-Family,Metal,Other,1,27,2,1,2,26,0,12,10,42,74,67,504,153,9,3,2003,27,40
207000,5,2,1850,1968,11325,Single-Family,Brick,Asphalt,1,1,0,0,0,3,0,3,5,38,86,73,425,129,9,3,1999,27,31
239000,5,2,1965,1939,22651,Single-Family,Brick,Composition Shingle,1,69,9,8,9,97,10,90,23,45,82,80,815,248,9,3,1998,27,59
245000,5,2,1976,1955,10428,Single-Family,Brick,Composition Shingle,1,30,5,2,5,21,1,11,6,44,79,47,389,118,4,3,2009,12,54
280000,5,2,2000,1961,10607,Single-Family,Wood,Composition Shingle,1,7,2,0,0,9,1,6,10,45,82,51,348,106,5,3,2009,15,48
261105,5,2,2082,1964,10733,Single-Family,Brick,Composition Shingle,1,4,2,1,0,10,2,3,3,42,90,88,606,184,6,3,1999,18,35
395000,5,2,2120,1960,22215,Single-Family,Brick,Composition Shingle,1,3,0,0,0,5,0,1,6,42,87,92,491,149,10,3,2009,30,49
467500,5,2,2240,1970,11325,Single-Family,Brick,Composition Shingle,1,38,8,4,4,24,0,21,8,38,63,46,450,137,6,3,2012,18,42
309000,5,2,2264,1940,5749,Single-Family,Brick,Asphalt,1,44,7,6,8,62,9,38,36,44,83,81,601,199,4,3,1996,12,56
370000,5,2,2326,1956,9525,Single-Family,Brick,Composition Shingle,1,10,1,0,1,45,0,3,11,36,53,56,446,136,5,3,2013,15,57
230000,5,2,2400,1962,12632,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,1,47,81,79,508,154,6,3,1998,18,36
223000,5,2,2644,1966,12196,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,1,13,9,41,80,82,504,153,8,3,1997,24,31
792000,5,2,2854,1959,16988,Single-Family,Brick,Composition Shingle,1,0,0,0,0,1,1,1,3,46,80,86,654,199,6,3,2015,18,56
269900,5,2,2868,1988,8703,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,1,0,5,37,79,75,430,131,5,3,2000,15,12
529000,5,2,3134,1979,27442,Single-Family,Brick,Composition Shingle,1,22,6,2,2,22,3,15,14,41,80,71,483,147,5,3,2011,15,32
490000,5,2,3312,1983,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,56,4,7,10,73,10,29,24,45,65,76,545,166,5,3,2004,15,21
258790,5,2,3821,1993,9582,Single-Family,,Composition Shingle,1,37,6,5,4,44,1,39,12,38,78,51,600,154,6,3,1993,18,0
430000,5,3,1209,1969,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,2,0,1,14,0,9,8,40,76,64,393,120,4,3,2007,12,38
469500,5,3,1242,1983,8398,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,13,3,0,0,11,1,5,6,42,77,50,359,109,6,3,2005,18,22
477500,5,3,1365,1950,7422,Single-Family,Brick,Composition Shingle,1,60,10,4,7,62,5,42,32,39,86,81,575,199,9,3,2010,27,60
509000,5,3,1388,1967,13068,Single-Family,Brick,Composition Shingle,1,6,3,0,1,12,1,4,3,43,82,76,483,147,8,3,2009,24,42
410000,5,3,1506,1950,6250,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,81,11,10,7,90,4,53,20,44,73,57,569,173,5,3,2015,15,65
500000,5,3,1506,1963,20037,Single-Family,Brick,Composition Shingle,1,32,9,2,1,23,2,22,7,34,76,43,450,137,3,3,2004,9,41
300000,5,3,1512,1971,10010,Single-Family,Combination,,0,25,7,4,5,32,1,16,8,36,89,29,299,85,4,3,2013,12,42
515000,5,3,1568,1954,16117,Single-Family,Brick,Composition Shingle,1,23,0,4,2,15,2,13,11,43,70,52,508,154,3.5,2,2015,7,61
295000,5,3,1601,1965,40510,Single-Family,Brick,Composition Shingle,1,0,0,0,0,1,0,0,0,42,89,83,655,199,9,3,1996,27,31
305000,5,3,1718,1973,8712,Single-Family,,Composition Shingle,1,23,6,1,0,13,1,17,7,33,87,44,358,92,2,3,2010,6,37
450000,5,3,1764,1977,10245,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,1,7,0,12,6,36,92,76,487,148,7,2,2004,14,27
200000,5,3,1792,1978,10275,Single-Family,Siding (Alum/Vinyl),Asphalt,1,24,4,2,2,17,4,20,12,41,81,48,410,99,4,3,2010,12,32
450000,5,3,1798,1970,1827,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,21,5,2,1,17,0,14,8,41,80,82,385,117,8,3,2007,24,37
272000,5,3,1800,2001,6229,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,21,4,1,0,9,0,20,5,29,88,28,363,103,5,2,2008,10,7
231840,5,3,1877,1955,14810,Single-Family,Brick,Composition Shingle,1,0,0,0,0,4,0,0,8,48,74,76,512,156,3,3,2011,9,56
235000,5,3,1908,1966,21780,Single-Family,Brick,Composition Shingle,1,91,6,16,11,74,3,46,19,41,75,56,487,148,5,3,1996,15,30
450000,5,3,1948,1971,12632,Single-Family,Brick,Composition Shingle,1,15,1,1,1,23,3,9,6,45,83,80,520,158,7,1,2008,7,37
482000,5,3,1966,1963,11761,Single-Family,Brick,Composition Shingle,1,20,5,2,1,21,1,11,7,44,77,56,422,128,9,3,2004,27,41
494000,5,3,2048,1975,8420,Single-Family,Brick,Composition Shingle,1,8,2,0,2,10,2,4,9,40,68,63,430,131,5,3,2004,15,29
445000,5,3,2089,1964,15681,Single-Family,Brick,Composition Shingle,1,34,11,2,1,26,1,26,5,34,78,32,391,119,3,3,2015,9,51
440000,5,3,2134,1992,6346,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,1,0,2,5,1,3,3,35,90,51,532,162,6,3,2016,18,24
257000,5,3,2144,1944,7692,Single-Family,Brick,Composition Shingle,1,80,12,10,5,85,4,52,19,44,73,57,515,157,4,3,2012,12,68
279000,5,3,2249,1979,10815,Single-Family,Brick,Composition Shingle,1,26,3,1,5,30,0,14,9,39,86,71,489,149,8,1,1999,8,20
558500,5,3,2268,1972,17424,Single-Family,Brick,Composition Shingle,1,1,0,0,0,1,1,0,2,42,93,83,733,223,10,3,2003,30,31
265000,5,3,2275,1968,11325,Single-Family,,Asphalt,1,47,6,5,4,61,1,43,12,29,69,50,416,107,3,3,2010,9,42
543000,5,3,2282,1976,28749,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,1,0,2,43,89,87,655,200,9,3,2003,27,27
799000,5,3,2282,1978,21780,Single-Family,Metal,Composition Shingle,1,0,0,0,0,1,1,0,2,43,89,87,696,212,9,3,2011,27,33
717900,5,3,2334,1988,14374,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,0,1,0,45,90,82,557,169,7.5,2,2005,15,17
368095,5,3,2346,2000,7901,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,10,1,0,0,9,0,4,3,28,90,62,396,112,8,2,2013,16,13
332815,5,3,2347,2004,3189,Single-Family,Siding (Alum/Vinyl),,1,4,1,0,0,1,0,5,5,36,70,39,334,94,8,1,2004,8,0
388000,5,3,2464,1957,10890,Single-Family,Brick,Shake Shingle,1,8,2,1,2,25,1,8,9,45,74,31,450,137,4,3,2010,12,53
778500,5,3,2530,1986,8955,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,24,1,2,3,8,1,9,7,30,85,64,532,162,8,3,2005,24,19
275000,5,3,2637,1968,15681,Single-Family,Brick,Shake Shingle,1,11,2,0,1,13,0,15,5,45,84,81,644,196,9,3,1993,27,25
450000,5,3,2640,2006,7405,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,14,2,0,1,7,2,5,3,37,69,36,378,107,6,3,2006,18,0
336500,5,3,2700,1980,13503,Single-Family,Brick,Composition Shingle,1,28,2,4,3,21,5,25,14,43,94,77,762,232,10,3,1994,30,14
665000,5,3,2704,1980,10890,Single-Family,Metal,Composition Shingle,1,26,4,0,3,37,6,11,14,31,62,53,635,193,9,3,2004,27,24
300000,5,3,2792,2000,4713,Single-Family,Metal,Composition Shingle,1,16,3,1,1,11,1,7,5,32,57,75,491,149,4.5,2,2000,9,0
578000,5,3,2810,1967,40075,Single-Family,Brick,Wood Shake/ Shingles,1,0,0,0,0,1,0,0,2,51,94,85,655,199,8,3,2011,24,44
430965,5,3,2835,2001,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,35,4,2,5,16,1,19,8,36,66,73,581,177,8,3,2001,24,0
349900,5,3,2868,1988,53578,Single-Family,Combination,,1,61,4,4,7,54,6,46,26,51,88,71,629,218,7,3,1995,21,7
279000,5,3,2876,1974,20037,Single-Family,Brick,Composition Shingle,1,6,0,0,2,4,0,0,4,44,88,88,598,182,9,3,1997,27,23
701900,5,3,2913,1966,21344,Single-Family,Brick,Composition Shingle,1,17,1,0,1,18,0,36,5,48,88,78,631,192,9,3,2013,27,47
628000,5,3,2920,1978,12196,Single-Family,Brick,Asphalt,1,1,0,1,0,2,0,1,4,47,81,79,532,162,6,3,2005,18,27
440000,5,3,2944,1986,11325,Single-Family,,Composition Shingle,1,10,2,1,1,4,0,4,3,37,86,53,504,130,6,3,2008,18,22
410000,5,3,2961,1962,12632,Single-Family,Brick,Composition,1,4,0,1,0,8,3,3,4,46,80,86,676,206,6,3,2002,18,40
224950,5,3,2990,1997,8886,Single-Family,,,1,6,0,0,0,0,0,3,5,39,54,50,506,100,3,3,2000,9,3
524900,5,3,3022,1973,9557,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,32,3,2,1,24,1,15,11,44,77,53,489,149,8.5,2,2009,17,36
486460,5,3,3060,1962,29185,Single-Family,Brick,Composition Shingle,1,21,1,4,1,12,1,9,9,42,80,63,450,137,6,2,2009,12,47
315000,5,3,3064,1996,9848,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,1,3,0,6,1,45,90,82,600,183,7.5,2,1999,15,3
257000,5,3,3100,1970,21780,Single-Family,Brick,Composition Shingle,1,75,6,3,8,74,4,24,25,36,61,61,626,191,8,3,1995,24,25
225000,5,3,3110,1999,9949,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,1,0,0,0,1,1,32,91,65,446,136,8,3,1999,24,0
275000,5,3,3120,1975,47916,Single-Family,Combination,,1,6,1,0,0,4,0,5,2,46,92,47,396,112,6,3,2014,18,39
387000,5,3,3132,2001,6098,Single-Family,,Composition Shingle,1,31,2,6,4,14,2,20,17,32,82,92,533,137,9,3,2003,27,2
724900,5,3,3136,1963,14810,Single-Family,Brick,Composition Shingle,1,0,0,0,0,2,1,1,3,40,86,74,614,187,6,3,2014,18,51
349000,5,3,3158,2001,8450,Single-Family,Siding (Alum/Vinyl),,1,7,0,1,0,10,0,3,5,32,78,45,525,103,3,3,2009,9,8
520510,5,3,3247,2003,11325,Single-Family,Combination,,1,5,0,1,0,6,1,2,0,36,90,65,495,140,8,3,2003,24,0
525000,5,3,3300,1998,7496,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,11,1,0,0,6,0,5,7,34,88,36,378,107,8,2,2005,16,7
793260,5,3,3314,1962,13503,Single-Family,Brick,Composition Shingle,1,4,1,0,0,8,3,2,1,47,80,81,696,212,4,3,2012,12,50
465000,5,3,3337,1997,6098,Single-Family,,Composition Shingle,1,0,0,1,0,5,0,1,1,33,98,83,572,147,8,2,2009,16,12
591000,5,3,3348,1987,15681,Single-Family,Metal,Composition Shingle,1,70,14,5,5,88,3,22,16,43,73,41,688,209,3,3,2008,9,21
265000,5,3,3351,1993,6111,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,8,1,0,2,5,1,5,5,33,71,65,463,141,6,3,1999,18,6
517000,5,3,3379,1975,76665,Single-Family,Combination,composition,1,0,0,0,0,0,0,0,0,46,92,35,439,124,6,3,2006,18,31
345000,5,3,3384,2005,58370,Single-Family,Combination,Composition Shingle,1,1,0,0,0,4,1,1,3,32,85,42,419,118,6,3,2011,18,6
418000,5,3,3400,1948,5783,Single-Family,Asbestos shingle,Composition Shingle,1,74,10,12,5,33,16,37,37,33,79,55,718,249,5,3,2014,15,66
238000,5,3,3400,1970,16988,Single-Family,Brick,Composition Shingle,1,1,0,1,0,5,0,0,5,48,88,78,758,231,9,3,1996,27,26
614000,5,3,3400,1991,8520,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,4,0,1,1,8,1,1,1,40,99,77,504,153,8,3,2007,24,16
750000,5,3,3417,1957,26571,Single-Family,Brick,Composition Shingle,1,4,1,0,0,8,3,2,1,47,80,81,717,218,6,3,2014,18,57
710000,5,3,3421,1969,37897,Single-Family,Brick,Composition Shingle,1,16,4,0,2,16,2,7,4,39,79,73,724,221,4,3,2010,12,41
480000,5,3,3434,2005,6970,Single-Family,,Composition Shingle,1,19,4,1,2,14,1,10,10,31,77,69,668,172,7,1,2009,7,4
410000,5,3,3456,1999,8398,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,17,2,1,0,41,2,19,9,38,77,43,598,182,6,3,2002,18,3
335000,5,3,3544,2002,6638,Single-Family,Combination,Composition Shingle,1,14,3,1,0,12,0,18,4,39,83,55,390,110,5,2,2008,10,6
350165,5,3,3595,1999,5519,Single-Family,Metal,Composition Shingle,1,26,3,2,6,37,1,21,10,39,85,55,680,207,8,3,1999,24,0
412500,5,3,3600,2009,43560,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,0,0,1,3,36,69,51,396,112,6,3,2015,18,6
600000,5,3,3602,1996,47480,Single-Family,Combination,,1,0,0,0,0,0,0,0,0,43,94,68,568,161,7,3,2003,21,7
626000,5,3,3602,1997,5662,Single-Family,,Composition Shingle,1,7,2,1,1,5,0,3,4,39,81,74,601,155,6,3,2015,18,18
568000,5,3,3645,1978,26571,Single-Family,Metal,Composition Shingle,1,10,2,2,3,21,2,15,7,43,91,86,676,206,10,3,2003,30,25
575000,5,3,3668,1976,24829,Single-Family,Wood,Composition Shingle,1,2,0,1,1,4,0,10,6,43,91,86,614,187,10,3,2002,30,26
485000,5,3,3699,2001,10641,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,4,1,0,0,1,0,5,5,29,88,73,408,115,8,1,2007,8,6
331605,5,3,3726,2002,5122,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,1,1,0,1,4,1,2,0,32,73,40,365,103,5.5,2,2002,11,0
575000,5,3,3738,2000,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,18,13,1,0,35,1,22,5,45,78,68,598,182,3,3,2014,9,14
215351,5,3,3774,1994,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1,3,0,0,0,4,1,2,6,35,78,53,461,112,4,3,1994,12,0
542199,5,3,3778,2004,15681,Single-Family,Combination,Composition Shingle,1,5,0,1,0,7,0,2,1,30,100,75,484,137,8,3,2004,24,0
267579,5,3,3790,2000,9239,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,1,0,0,8,0,4,3,28,90,62,431,122,8,2,2000,16,0
290000,5,3,3792,1996,6969,Single-Family,,Asphalt,1,24,2,4,3,13,3,18,14,30,95,74,577,148,8,3,1997,24,1
379862,5,3,3796,2003,6098,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,6,0,0,2,31,80,47,400,113,6,2,2003,12,0
